"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","Category","Country"
-3.24055639918053,-0.027125521192105,0.0541752666362005,-0.0088424237606201,0.0892682829719376,0.0662631347356526,-0.344151641706844,-0.249236644496376,0.0441602782978345,-0.118998253672221,"Developed","Cyprus"
-3.1888291748403,-0.0350306267693645,0.652996258998197,-0.21520556726391,-0.583986390348079,-0.142010317805986,-0.175728700332682,-0.29277898450624,0.162264637410263,0.0141431487723103,"Developed","United Arab Emirates"
-3.86347067884364,0.139252334336126,-0.271639174419453,-0.244129470956079,0.81840515796195,-0.256472947840072,0.0578152713478993,0.245279450868391,-0.303661621112854,-0.362096845812595,"Developed","Qatar"
-3.17223046861135,0.366856497114936,-0.539772564032017,-0.118893292625801,0.315244265443571,-0.432063509467551,-0.329589083130937,0.0940491501856597,0.0320752292855601,0.0513190962937825,"Developed","Kuwait"
-0.670796787236745,0.616644869728758,0.671834379999926,0.310258639818921,-0.28973348756617,0.145674564262568,0.386094750645748,0.386815190090617,-0.400279057593182,-0.0847340856222068,"Developing","India"
-0.579757349179025,-0.263820481055322,-0.362316058256001,0.250952607917836,-0.0987969813853363,0.203065388968137,0.898941265734208,0.347210786305869,-0.222268134691903,-0.0102922230208899,"Developing","China"
0.342560996288091,-0.565579945999781,0.215804153343203,0.35318304575237,-0.295828610826388,0.18579025950831,0.419636288184121,-0.0331348267651009,-0.0830490975444056,0.399243563423468,"Developing","Brazil"
-0.0502304535298544,-0.723062069453547,-0.786668329861847,0.387623343910531,-1.03841726199308,0.321482693600572,0.325218009854361,0.0253828142521736,0.171304315620837,-0.663338270986092,"Developing","Mexico"
-0.219029262919944,-0.00831287458183837,0.807035089780076,0.2639892643706,-0.549937930877699,0.352076818982074,0.0432568809414257,-0.00467771807876156,-0.348736389206503,0.067769037643206,"Developing","Argentina"
-0.261331942482202,-0.971783174796395,-0.171799807899082,0.27052254243766,-0.521134119004624,0.237755668664144,0.292545274673247,0.261874743371372,-0.381728454544285,0.373689136641497,"Developing","Chile"
0.0130775806538405,0.392875932788062,-0.170285664170717,0.413653642431618,-0.466668458230046,0.76890343081407,0.0866949932484483,0.0182147187488515,-0.296460056457811,0.512207503921834,"Developing","Colombia"
-0.0810549871303665,0.297063025436907,-0.952089910006437,-0.0275588720000687,-0.424165221330826,0.152398920999772,0.131911877871217,0.0892199202923314,0.0711872203231736,-0.026330593015555,"Developing","Peru"
-0.310689996606421,-0.898093422883025,0.0833107984649867,1.13291435394791,-0.493897314300742,0.148517111391477,0.17748384336093,0.196321320660705,-0.374528768880714,-0.205153725209492,"Developing","Thailand"
-0.242192159901334,-0.972748932495077,-0.138152497552062,0.347658939086809,-1.56936973373106,-0.397382624877871,-0.103619701530849,-0.0133159036200546,0.177849007563858,0.398362899908928,"Developing","Malaysia"
0.56132304146212,1.27074754766255,-0.0847259123823237,-0.207926060410303,-0.231247008156058,0.844506351074123,-0.216333396342442,0.360262771212506,0.293082147994347,-0.0546961608725108,"Developing","Indonesia"
0.406104252640397,-0.285904335740546,-0.717486512668441,0.553769678944945,0.415698554293178,0.0437225507878118,0.231112739639004,-0.02095201312836,-0.217070944058096,0.164206576917283,"Developing","Vietnam"
-0.658297355454596,-0.716081174288333,0.61328757273912,0.343915232644691,0.6135299965423,-0.0717627334457558,1.22880781105256,0.22460170110626,0.0311484120155916,-0.0420435652241183,"Developing","Philippines"
0.368191424428229,0.97085562787594,0.141127036530168,-0.478724477340697,-0.718071509235393,0.340311558706781,-0.136080969650673,0.477141823331431,0.316871866179149,-0.199307551251282,"Developing","Bangladesh"
-0.569045760583962,-0.560620274383463,0.547471813753572,-0.823556099769866,-0.916673645648747,0.332398115178146,0.0498474980055899,0.205858823075133,-0.46307174244634,0.0196926559379744,"Developing","Pakistan"
-0.719447325096414,1.21772132507919,-1.75009603471966,0.968025317007049,-0.739815314999658,-0.391897882828349,-0.0211986327926018,0.92517309803945,-0.404275458698817,0.40628579216146,"Developing","Sri Lanka"
-0.361980533845721,-0.972650261724553,-0.519354156996696,-0.178023022545627,-0.366217897390631,0.350709516900392,-0.00753482377660698,0.209992926559669,-0.265622299548289,0.152244616973709,"Developing","Nepal"
-0.327008510716411,-0.527529848766776,-0.402785872399208,0.329647582422718,-0.529016495600039,0.0300244534401988,0.0717036894698603,0.151833923037888,-0.134955854616572,-0.122208881396606,"Developing","Mongolia"
-0.0736930211938256,-0.655587176965728,-0.738194385769252,0.367597000001382,-0.245204783322623,-0.374458857215923,0.335575686250846,-0.145846401624575,-0.219498637146999,0.110715609517423,"Developing","Turkey"
-0.0519474060869009,-0.595792955658095,1.09500925254588,-0.0318344784111696,-0.633897633944654,0.274231280807669,0.150670134524284,0.451512445679591,0.172684076581904,0.142000556946231,"Developing","South Africa"
-0.141912734346372,-0.719811472534527,-0.835337826181629,-0.186753659408331,-0.802593214784254,-0.244548182577393,0.00102433854515425,-0.301062557599551,0.106037625958511,0.264061701313314,"Developing","Egypt"
-0.508407739134384,-1.21368218694288,0.116369642390652,-0.377691457410186,-1.11430856453576,-0.480595783078854,0.0469846737661479,0.243148788814047,0.182898646305753,0.282394935273768,"Developing","Morocco"
-0.241311874857571,-1.93635683449197,0.354118829609053,-0.127074795835356,-0.06145163508109,-0.0822286888046688,-0.292226167896263,0.299517826358982,-0.321953963853909,0.419965826656781,"Developing","Tunisia"
0.00750335097682865,-0.271347381003678,0.123845924559421,0.457778229485085,-0.0615748785616217,0.0652202688038351,0.194879059781876,0.337788686740986,0.485903614399646,-0.151878024356658,"Developing","Algeria"
0.419349708506931,1.73737279092009,0.108484611990074,-0.037661927341645,-1.42747992028325,0.170226571929018,-0.231755440860117,0.23049621638906,-0.129445310047065,-0.464246519772323,"Developing","Jordan"
-0.642966364396913,-0.11140385940901,0.171617110935932,-0.322062504480534,-0.000514179884792713,0.394550477673988,0.812904291052284,0.291940230303832,-0.405085146785353,-0.422424462648566,"Developing","Lebanon"
-0.262276072489472,-0.167972012992275,-0.176136107911948,-0.405749309771975,-0.144350818193257,-0.40886633570094,-0.111371825074448,0.331067843764356,0.667622329317923,0.591918168345834,"Developing","Oman"
0.0998215027636874,0.176006170534404,-0.701906584866291,-0.973386069038981,-1.01499163115064,-0.0269790270033933,0.0737268953344403,0.0514404426859847,-0.122176887291801,-0.658766051439294,"Developing","Saudi Arabia"
-0.144267303010928,-0.523598821397152,-0.877090427555025,0.0974739700606705,-0.25435375060365,0.409350171624517,-1.02849732111657,0.276582580510602,-0.317426208866854,-0.185636320101512,"Developing","Iran"
-0.461947502814768,-0.965152228843115,0.653044335381481,-0.568398474135415,0.403699101110012,-0.317032399462701,0.646685512066718,0.815209910766554,-0.161985195531908,-0.006401726141368,"Developing","Iraq"
0.280987402551099,0.419566272303405,-0.486107690166934,-0.331276999600657,0.250396476232644,-0.069984082026306,0.0268407473776104,0.0250005297803225,-0.619995639334043,0.404568171523823,"Developing","Ecuador"
0.291229601497852,0.0894263915415094,-0.85596355189043,0.584981813495104,-0.704217381699654,0.107837624994254,0.166300590203408,0.00180275812883205,0.23246398713289,-0.241385362220987,"Developing","Bolivia"
-0.697917803114446,-0.534041829600521,0.312857096456226,0.572618135976918,-0.372802759541106,0.333807685510356,-0.0395086097107484,0.400415880917198,-0.198793072232525,0.294571206485167,"Developing","Paraguay"
-0.129030756433718,0.251018605137843,0.255217062760225,0.203634513807805,-0.413374284769435,0.211929157821153,0.30416704617769,0.396621985624421,-0.159622168632769,0.158768668878217,"Developing","Uruguay"
-0.644629668787033,0.166975397518909,-1.11198668425478,0.189549338394004,-0.25753153289348,0.10500438122667,-0.0742111928726915,0.384462608616585,-0.479761876979596,-0.145631128506883,"Developing","Panama"
0.485996641342491,1.70536201860219,-0.938212983355062,0.426525381792861,-0.459612898824017,-0.266912491591371,0.630221707615789,0.11303985034084,0.0664117137407509,0.213366322691541,"Developing","Costa Rica"
0.0875753356886184,0.809647120527481,-0.207150395215038,-0.232892297020388,0.124760124324389,0.317907923656744,0.278196386600308,0.196734920086403,0.109034489391787,0.36038480597551,"Developing","Dominican Republic"
0.0897823544759587,0.790337643039124,0.974110447348108,0.161152147634826,-0.153666798065615,0.0366501034345826,0.395364020856195,0.0986236461861508,0.0424994952785192,-0.151305498167501,"Developing","Kazakhstan"
-0.55403496114073,0.685292041818384,0.0677184382486427,-0.24079913636617,-0.589032195376583,0.280953995372446,1.02511576835553,0.672670613139295,0.00508624294782799,-0.201984738202666,"Developing","Uzbekistan"
-0.386018239930095,0.497747935216048,-0.365144092143052,0.341658561873184,-0.448592135541345,0.254821239326401,0.384168533231125,0.242139561955708,0.471525573012043,0.146159826406249,"Developing","Azerbaijan"
3.14123492480792,0.93424359977003,-0.519661123995475,1.11880911339027,0.316030876146051,0.00665626381077514,0.0882891961936336,0.110265107895367,0.233138044001167,-0.0376754536006011,"Lower Developing","Afghanistan"
3.12726366203282,-0.242291499494782,-1.48298282961129,-1.4252081235882,0.0332649159513224,0.82557919895365,0.746446752418065,-0.16831283072776,0.663160303941016,-0.256237429783951,"Lower Developing","Yemen"
3.39204109896257,0.191115342741178,-0.00500670350647583,0.164462749018656,0.0542788221168634,-0.384412079353222,-0.775904530988495,0.334850443070388,0.262206712012728,0.199500180714219,"Lower Developing","Somalia"
3.82760463914274,-0.183228919354746,0.426127633310537,0.589127528295663,-0.135941989345861,0.592697021981332,-0.254500981284343,-0.506556464803453,-0.0468952950935337,-0.0342580182238468,"Lower Developing","Ethiopia"
3.68784595045305,-0.220865483121711,-1.32033660740945,0.37545837834864,0.193029192239928,0.27564262029984,-0.258859060344181,-0.509383932643555,-0.339713720842471,-0.313575049541127,"Lower Developing","Sudan"
4.18092269492859,0.402393353139591,0.850334637243454,-0.145807022536176,0.327069297983867,0.464718326911213,-1.73340226014824,0.585044265269955,0.143203555311748,0.114482158142977,"Lower Developing","South Sudan"
3.55891868887733,1.21724694216621,0.576601584607812,-0.183416321328451,-0.548520035890168,-0.983529767471379,-0.312189682780758,-0.236761571449629,-0.279519337043336,-0.18809078451976,"Lower Developing","Chad"
3.07384960530685,0.592173351751229,0.904172822835348,-1.02903707437688,0.793267436103813,-0.521646010221737,0.330377974170101,-0.17452082796518,-0.410915266128891,0.0846446722130928,"Lower Developing","Niger"
2.9279243998219,-1.06686184524242,-0.272424818914077,-1.5551452299587,0.218277725430222,0.311635234040646,-0.758917541488307,0.00691737857707142,-0.681120582894499,-0.390644434782433,"Lower Developing","Mali"
3.27465270596221,-0.0817762899851629,0.187497305460887,0.339513588323816,-0.638567950586839,0.0814408077644962,0.281650234552462,-0.850326101349629,-0.43876306215259,0.0174986063533111,"Lower Developing","Burkina Faso"
2.52508238271415,0.121266134211915,0.608203993781891,-1.03448831656452,0.788406966026128,-0.485510870402408,0.012010643066298,0.78928155176699,0.0556214346561784,0.188257650454238,"Lower Developing","Burundi"
3.79015367771727,-0.196540504815728,2.00567520805884,-0.0465971083962009,-0.0714801764639878,-0.709071940167469,0.418378002257178,-0.462677486870834,-0.0406702096214802,0.377431745903015,"Lower Developing","Rwanda"
3.78182338742485,0.0641888379954969,-0.84545111234861,-0.914680436498972,0.180913005823158,-0.89941432586689,-0.397021242993644,-0.236887527504349,-0.306585148397868,-0.324593448012363,"Lower Developing","Uganda"
3.54399604708641,0.511392870984539,0.769286877824945,1.65883225815323,0.713634584013509,-0.0418821039068184,0.172532072565476,-0.298965868784847,-0.417697799956415,-0.200256901816812,"Lower Developing","Tanzania"
3.50926318201537,-1.01037378033852,-0.579225700217222,-0.804915949409852,0.340713664521984,0.830970112534923,0.56096772510414,-0.554038661049753,0.194540603388954,-0.0319627333446584,"Lower Developing","Mozambique"
2.89638004977174,-0.0126867540613413,0.0225894184057515,0.0508291136619631,-0.125387589399142,-1.14242831635474,0.0986099025389484,-0.118009294868331,-0.165554356986032,-0.156864053891129,"Lower Developing","Malawi"
3.34266767595618,0.692622784003031,0.481648324631064,1.00310010027897,-0.00100062752966512,-0.663581208406782,-0.047052149071187,0.073239299683317,-0.00865375582972694,-0.568367057988059,"Lower Developing","Zambia"
3.53889907353651,0.241433946203814,-0.722682132989111,0.293103737038811,0.128631850268236,-0.711197311981941,-0.621562189967475,0.22699846564825,0.382880196243456,0.193158407017705,"Lower Developing","Zimbabwe"
3.83491702486308,-0.561774453977386,0.0329607663067125,0.00853170063040304,0.64631002668022,-0.336057695174803,-0.763317574184766,0.390966769282877,0.160747856113815,-0.18925433504529,"Lower Developing","Madagascar"
3.24109210503474,-0.531111264789736,0.460460452289752,-0.988417778948105,0.638119579979509,0.706565704368954,-0.0860496625384531,-0.00977525122822109,-0.32154560822611,-0.163351192387666,"Lower Developing","Sierra Leone"
2.26835391884435,-0.669285275060476,-1.0551000861719,-0.848665914248689,-0.0481110109207036,0.374773274626891,-0.139636713566464,0.485523940883691,0.263596448523483,-0.0696750002974029,"Lower Developing","Liberia"
3.49846490493254,0.76488770255456,-0.137992396484084,-0.305716749390042,0.191027394605917,-0.740199746406153,-0.0680366578978095,-0.0674520319164566,-0.0949988271983779,-0.460364052118336,"Lower Developing","Guinea"
3.1603195044815,-0.844889959210115,0.90071165487466,0.704069684667895,-0.203183499564719,-0.975581885408945,-0.0327623182464019,0.259241742279806,0.516824443260316,-0.151605858932467,"Lower Developing","Guinea-Bissau"
3.69464534196628,-1.1501507155005,0.936718238907053,1.09313536924737,0.146906874391123,-0.193799510640694,-0.184628388939494,-0.201729497749615,0.135383813723164,-0.125966957237965,"Lower Developing","Benin"
3.60975560502334,-0.0255327383959539,-0.70533193902512,1.0564808882836,0.00414758134714963,0.509190275300441,-0.192599257865281,-0.100558640468153,0.494050392179316,0.356788345733555,"Lower Developing","Togo"
3.76891175984427,0.769909963027893,-0.138512316239864,-1.43731315842077,0.290268923463581,0.270177822923636,0.639002056171493,-0.742403141213626,-0.197509847845033,0.33262938950753,"Lower Developing","Central African Republic"
3.3126979391376,0.548626434602832,1.43948456598054,1.25355239537122,-0.224287684830059,-0.132447150693382,-0.0268032732379808,0.220998603220077,0.287089183506515,-0.615932048731981,"Lower Developing","Democratic Republic of the Congo"
3.05217018274844,-0.342291097231269,0.238352660570791,-0.903150858585495,0.486132265139328,0.701628673801123,-0.761169269642764,0.404130291449905,-0.249220420684142,0.252864154541512,"Lower Developing","Republic of the Congo"
3.37980903883978,0.0300702694400484,0.645571579661283,0.419639623626119,-0.402483270118636,-0.455120479991072,0.0953033858537432,-0.467501384326979,-0.253666852637819,0.211458880002763,"Lower Developing","Cameroon"
3.58190550859249,-1.47349219189915,-0.388765838146957,-0.732880437456985,0.708612810215966,0.346808102139056,0.191652785012923,0.431162970710137,0.944382020053207,-0.399622368914523,"Lower Developing","Gambia"
3.80233113545875,-0.852869715556129,0.014655473636298,2.08294951105726,0.174487266881376,0.596604672498847,-0.391501360911367,-0.347512769085467,0.0796189440115873,-0.0363139223239857,"Lower Developing","Lesotho"
2.90824458266988,0.778938402506256,-0.0772657160509528,-0.40777697686579,-0.0524297269694979,-1.10863590015439,0.613261633103194,-0.220406481234667,-0.054054947224806,0.258190300258531,"Lower Developing","Eswatini"
2.84259472069907,1.14657000346971,-0.537390201604829,1.04940815929459,0.292909965277916,-0.365799344202551,-0.380452317125784,0.238020455060198,-0.0030200711135708,0.70551514531262,"Lower Developing","Haiti"
3.38510249564183,0.77976195133711,-0.384541599116028,-1.24443743900143,-0.617395377609518,-0.413483248610436,-0.302761874050601,-0.176126213651517,0.156927856349681,-0.0759867724264431,"Lower Developing","Myanmar"
3.70257874371011,-0.377880133360339,0.0206759395428473,-0.552905091729756,1.14829462019443,0.4216202559058,-0.407110104674767,0.259767627940515,0.126357917090556,0.251408373875639,"Lower Developing","Laos"
4.46931049639692,0.0914060796507591,-0.660970047426341,0.0262419686257834,0.954998547716239,0.312597315965965,0.564016266945717,-0.602964274481439,0.446573482080983,0.390600269569866,"Lower Developing","Cambodia"
3.56108928429107,-0.714973333686754,0.01793215541306,0.377840594872352,0.577638409064164,0.922511167256234,0.0838092287413287,-0.079872785428464,0.136295500226628,-0.0771879452724158,"Lower Developing","Timor-Leste"
3.37579884841626,0.66656962434834,-0.140198338394318,-1.90687375510455,-0.182056809587962,-0.6757499560482,0.0520220666786996,-0.375168217923906,-0.28050148427195,0.431791624510181,"Lower Developing","Papua New Guinea"
3.75519160109619,0.103073623522229,-0.28858941686113,-0.11166793860937,0.991270778088386,-0.180785828192046,0.81321984690493,-0.279131958809473,0.202331290090614,-0.406983642018011,"Lower Developing","Djibouti"
3.49646931108721,0.0110721598323654,1.50650365085259,0.60550129379094,0.0164856595659207,0.882852047721865,0.0122073299158545,-0.478214876601308,-0.340293548085492,-0.0199190217396276,"Lower Developing","Eritrea"
